item_name,item_id,item_category_id
草原兴发,3883,23
草原旭日,12601,40
策乐,13932,40
测利得,12602,40
茶花,13933,40
茶花刀具,13930,40
茶具,1229,58
茶马仕,12600,40
查名一猫,13931,37
茶犬,2573,55
茶王,1241,55
茶饮料,2572,55
茶枕工坊,1240,58
插座,2571,56
柴油机,2570,58
禅道林,1239,55
婵真,13903,55
长安,1238,58
长彬,2569,55
常柴,13904,58
长城,1237,58
长春藤,2568,59
长帝,13901,55
常发,1236,55
长浩家具,2567,56
昌河,13902,59
昌河汽车,1235,55
长虹,2566,56
长江,13907,40
长颈鹿,1234,56
常林,2565,56
昌茂,13908,58
长茂,1233,56
昌茂果脯,2564,59
长明,13905,55
长青,1232,58
长青堂,2563,56
常青藤,13906,40
长润,3894,55
昌盛,3895,55
长生鸟,3896,55
长寿花,3897,55
常天,3898,55
长天,3899,55
长信,13900,58
长兴,1253,58
昌兴陶瓷,2584,55
昌云,1252,55
超霸,2583,58
超博,1251,56
超臣,2582,58
巢工厂,13909,40
超级逗逗,1250,58
超级计划,2581,58
超级瘦,2580,58
超级舞者,13914,40
超康,1249,55
潮流前线,13915,40
超能,1248,58
巢牌,2579,55
巢牌蜂胶,13912,40
超频三,1247,55
超人,2578,55
超胜,13913,37
超威,1246,55
超微,2577,58
超阳,13918,55
超艺科技,2576,55
超值牌,1244,55
车厘哥夫,2575,58
车神,13916,40
车视杰,2574,55
车载导航,13917,40
陈博士,13910,37
晨光,13911,40
辰济,1264,55
辰佳,2595,55
晨露,1263,55
晨鸣,2594,58
晨鸣纸业,1262,58
晨日,2593,55
晨日鼠标,1261,55
衬衫,2592,55
辰吻,1260,58
晨兴,2591,56
臣韵,2590,56
成工,1259,55
程海湖,1258,55
程海牌,2589,55
城际通,1257,55
成就懒人,2588,59
成霖高宝,1256,55
橙品金饰,2587,56
成山,1255,59
成山汽车,2586,56
城市猎人,1254,56
城市人家,2585,58
诚兴,1275,55
城野医生,16055,64
池宝,1271,55
驰达美,1270,55
驰动,1269,55
尺度,1268,55
尺度家居,2599,55
驰马,1267,56
驰马五金,2598,58
驰蒙,1266,55
驰能,2597,58
池上美沙,1265,56
驰为,2596,56
驰为电料,1286,37
宠爱有家,1285,40
宠博士,1284,40
虫虫,1283,55
虫虫女装,1282,55
充电器,1281,59
冲击波,1280,55
充气浴缸,1279,55
宠卫士,1278,55
宠物天堂,1277,55
宠怡,1276,55
抽油烟机,1297,58
厨邦,1296,58
楚楚,1295,58
储存卡,1294,58
触点,1293,55
出格,1292,58
厨柜,1291,55
厨记,1290,55
厨具,1289,40
触控,1288,40
雏龙,1287,40
初木想想,12670,41
厨卫,12671,40
楚雯,11340,43
初旭,6339,59
楚艺轩,10019,40
传承,10018,40
川岛,11349,57
川豪,1299,58
传化,1298,58
川井,10011,37
川久保玲,11342,43
川南,12674,37
传奇,10010,38
川崎,12675,40
川崎儿,10013,37
川雀,12672,41
川西,10012,40
川影,11343,43
川宇,12673,40
传真机,12678,37
创迪,10014,37
创典,12679,41
床垫,10017,40
创典餐具,11348,57
创见,12676,40
创可贴,10016,40
窗帘布,11347,57
床上用品,12677,40
创生,22008,40
创盛,22009,40
创维,12681,37
创新,12682,41
创新和,10020,40
创新美,11351,43
创意,11350,43
创源,12680,40
唇彩,22000,40
纯点,22001,40
纯点纸巾,22002,40
春都,22003,40
春都香肠,22004,40
唇膏,22005,40
春光,22006,40
春光奶糖,22007,40
春红,10029,58
春花,10022,40
纯健,11353,62
春兰,12685,40
春乐,10021,37
春龙,11352,62
春秋,12686,40
春曲,10024,40
纯水机,11355,43
春丝,12683,41
春天,10023,40
纯维特,12684,41
春洲奥德,10026,59
春竹,11357,43
赐多利,12689,41
慈风阁,10025,40
瓷片,11356,43
慈生堂,10028,55
次世代,11359,43
慈云,12687,40
瓷砖,10027,58
聪安贝贝,11358,43
聪宝,12688,40
聪尔壮,13980,37
聪明谷,4621,59
翠柏,11328,43
崔克,11327,43
翠绿,13989,40
存仁堂,11329,43
搓泥浴宝,14835,65
大巴,12652,37
大白兔,13983,41
大宝,12653,37
大场面,13984,41
大成,12650,40
大宠爱,13981,41
大达,12651,40
大地,13982,41
嗒嘀嗒,11324,57
大董,12656,37
大丰,13987,40
大风,11323,57
大富豪,12657,37
达芙妮,13988,40
大光明,12654,37
大好大,13985,40
大红袍,12655,37
大红鹰,13986,40
打火机,13990,40
大家乐,12660,41
达伽马,13991,40
大将军,713,78
大脚板,10008,40
达杰瑞,11339,43
大金,10007,41
达克,11338,43
达克宁,10009,37
达利,10000,37
达立,11331,43
达利园,12663,37
大满贯,13994,40
大米,11330,43
大明,12664,37
达明,13995,40
達明,10002,40
达能,11333,43
达尼,12661,41
大娘,13992,40
大桥,10001,38
大清花,11332,43
大全,12662,41
大人科学,13993,40
大三元,10004,40
大森林,11335,43
大山,12667,40
大师,13998,40
大水牛,10003,40
达思彼,11334,43
大唐,12668,41
大同,13999,40
大王,10006,41
大卫,11337,57
达威,13996,40
大显,10005,37
大祥,11336,57
大行,12666,41
大兴堡,13997,40
大鸭梨,11306,6
大阳,12638,58
大洋门业,13969,40
大益,12639,55
打印机,11308,62
达音科,12636,55
大印象,13967,40
达英,11307,69
大智慧,12637,58
大众,13968,55
大众卡,11309,61
大庄,13961,37
大自然,13962,40
大嘴猴,11300,66
黛安芬,13960,37
戴安娜,11302,69
戴尔,12634,58
黛非丝,13965,58
黛富妮,11301,66
黛莉妍,12635,59
戴漫丽,13966,58
戴梦得,13963,40
黛绮,11303,43
戴胜,12633,55
袋鼠,13964,58
黛维,11317,62
丹芭碧,12649,40
丹比,11319,62
丹堤,12647,58
丹丁,13978,40
丹佛斯,11318,62
丹吉娅,12648,37
丹麦皇冠,13979,40
丹麦蓝罐,19696,58
丹拿,12641,55
丹纳曼,13972,40
丹妮,12642,40
丹妮丝,13973,38
丹热,13970,37
丹诗戈,12640,58
丹珠,13971,55
丹卓丽,12645,40
稻草村,13976,40
稻草人,12646,40
道达尔,13977,40
刀刀狗,12643,40
道尔顿,13974,37
导航,12644,40
导航犬,13975,37
刀具,12616,40
道乐堂,13947,37
刀唛,12617,37
倒模,13948,40
道勤,12614,55
稻香村,13945,37
道之源,12615,40
德安吉,13946,40
得宝,12618,40
德昌,13949,40
德尔,12619,40
得而达,12612,55
德尔佳,13943,40
德菲丝,12613,55
德芙,13944,40
得高,12610,55
德国都芳,13941,37
德国汉高,12611,55
德国世家,13942,40
德合家,12627,37
德辉,13958,37
得嘉,12628,40
德劲,13959,40
德克,12625,37
德克士,13956,41
德莱宝,12626,40
德朗,13957,41
得力,12629,40
德立,13950,40
得力笔,12620,40
得利斯,13951,37
德力西,12623,37
德龙,13954,41
德马格,12624,40
德曼,13955,41
德美思嘉,12621,40
德米亚尼,13952,41
德棉,12622,37
德茗牌,13953,41
得其利是,16219,64
德仁,19369,62
德仁堂,11287,43
德瑞佳,11288,43
德赛,12533,55
得胜,11298,66
德生,11297,66
德诗,11299,66
得士达,12590,40
德士达,11261,55
德维尔,12593,37
德维喜,11260,40
德馨斋,12594,37
德意,11263,40
得意鸟,11262,55
得韵,12592,40
德韵,19856,40
得韵笔,11265,58
德赞臣,12597,40
德之杰,11264,58
德众,12598,37
德州,11267,40
德庄,12595,40
登海,11266,40
灯具,12596,37
登康,11268,40
登康牙膏,12599,37
邓老,12571,40
邓老凉茶,12572,41
邓禄普,11241,37
登奇,11240,40
登山鞋,12570,40
灯饰,194,44
登喜路,22138,40
登喜路笔,11243,37
登喜米兰,12575,40
登月,11242,40
地奥,12576,40
迪奥,11245,40
蒂巴蕾,12573,40
地板,11244,40
地板漆,12574,40
迪堡,11247,40
迪宝乐,12579,40
迪比科,11246,40
迪彩,11249,40
帝瓷,12577,40
迪丹妮,11248,40
帝都,12578,40
帝尔,11250,37
第二代,12582,40
缔凡,12583,40
迪梵,11252,40
帝凡尼,12580,40
蒂凡尼,11251,40
蒂梵尼,12581,40
迪飞,3902,55
蒂芬尼,3903,55
迪孚,3904,59
迪弗莱,3905,55
迪高,3906,55
迪佳,3907,56
蒂爵,3908,55
迪卡侬,3909,55
迪克多,11254,37
迪克逊,12586,40
迪兰恒进,11253,37
帝朗,12587,40
第六感,11256,37
滴露,12584,40
迪玛森,11255,40
帝盟,12585,40
帝梦诗,11257,37
迪铭三洋,3900,59
帝娜,12588,40
迪奈儿,3901,55
迪妮,11259,40
迪妮抱枕,12589,40
狄妮诗,3913,58
迪欧,21464,40
迪鸥,3914,58
迪欧达,3915,58
迪鸥家饰,3916,55
帝七秀,3917,55
地球伙伴,3918,56
地热地板,3919,58
迪赛,16222,64
地塞米松,3910,55
蒂森,3911,55
笛沙,3912,58
迪莎,3924,59
迪士尼,3925,58
迪斯尼,3926,59
地毯,3929,20
帝陀,3920,56
帝王,3921,55
迪唯恩,3922,56
帝威斯,3923,58
第五街,101,78
帝亚吉欧,7846,23
蒂雅克,2603,56
滴眼液,2602,56
帝一味,2601,58
第衣位,2600,58
第一音响,2609,59
低音炮,2608,56
迪优美特,2607,55
地砖,2606,58
电冰箱,2605,58
电池,2604,55
电吹风,2614,55
电磁炉,2613,58
点点,2612,55
电动车,3948,62
电动工具,2611,59
电动汽车,3949,62
电动牙刷,2610,56
点读机,2619,56
电饭煲,2618,56
电风扇,2617,56
电工,2616,58
电话,2615,58
电话机,2625,55
电机,3957,58
电吉他,2624,59
点睛,3958,55
电缆,2623,55
电老虎,3959,55
电脑,2622,55
电暖器,2621,59
电瓶,2620,59
电瓶车,3950,62
电器,3951,62
电热水器,3952,62
电热毯,2629,55
电视,3953,55
电视卡,2628,55
电水煲,3954,58
电水壶,2627,56
电台,3955,58
电梯,2626,55
电蚊拍,3956,56
电蚊香,3970,55
电线,1305,55
典雅,2636,58
电压锅,3968,55
电源,1304,55
电熨斗,2635,55
电子白板,3969,55
电子词典,1303,55
电子辞典,2634,58
电子狗,1302,55
电子琴,2633,58
吊顶,1301,55
钓具,2632,58
雕牌,1300,55
吊扇,2631,55
貂王,2630,59
钓鱼王,3960,55
蝶翠诗,3961,55
蝶恋花,3962,55
碟新,3963,55
蝶妆,1309,55
定邦,3964,55
鼎鼎,1308,59
鼎丰,2639,55
顶固,3965,55
顶谷大方,1307,55
顶呱呱,2638,58
鼎光,3966,59
鼎湖山泉,1306,55
丁家宜,2637,58
顶间,3967,55
顶立,16245,64
鼎铃,3981,56
鼎鹿,1316,59
鼎能,2647,55
鼎天,1315,55
顶星,2646,55
定妆液,1314,59
东宝,2645,55
东北,1313,55
东成,2644,77
东达,1312,55
东达家居,2643,55
东阿,1311,55
东方,2642,55
东方水饺,1310,55
东方之子,2641,55
东丰,2640,59
东风,3971,55
动感,3972,56
动感地带,3973,58
动感节拍,3974,58
东海,3975,58
东海牌,1319,55
东海堂,1318,55
东湖,1317,55
冬己,2648,55
东吉联,3990,55
东极星,3991,58
东菱,3992,55
东龙,1330,60
东美,2661,55
东南香,2660,55
东鹏,1327,58
东区,2658,59
东软,1326,55
东森,2657,56
东升,1325,55
东盛,2656,58
东舜,1324,55
东泰,2655,58
洞庭山,1323,60
东信,2654,58
东亚,1322,55
东亚笔,2653,55
东亚钢笔,1321,55
东亚功放,2652,55
东洋,1320,55
东洋笔,2651,58
东洋之花,22140,37
动一点,3982,55
东易日盛,3983,55
东芝,3984,55
东之光,3985,55
东芝鼠标,3986,56
都都,3987,55
痘痘贴,1329,55
豆浆,3988,55
豆浆机,1328,58
豆奶,2659,55
斗山,3989,56
都宝,1341,55
嘟嘟卡,2672,56
都芳,1340,55
度高,2671,55
杜克,2670,55
杜可,1338,55
杜蕾斯,2669,55
都彭,12715,40
都彭笔,1337,55
都市丽人,2668,55
读书郎,12716,40
独伊佳,2667,55
都匀毛尖,12713,37
敦煌,2666,56
盾石,12714,40
盾石水泥,1334,58
多比兔,2665,56
多彩,12719,40
朵彩,1333,58
多彩电源,2664,58
多彩机箱,1332,55
多多鲜,2663,55
朵儿挺,12717,40
多芬,1331,55
多格漫,2662,55
多吉雅饰,12718,37
多佳美,3993,55
多拉美,3994,55
朵来米,3995,55
多乐,3996,56
多乐宝贝,3997,56
多丽,12711,40
多力,3998,58
多利是,12712,40
多美,3999,56
多美丽,1339,55
多米小熊,12710,41
多尼克,1349,75
多诺达,12726,75
多普达,12727,75
朵俏,2678,23
多柔,12724,41
朵望,1346,75
多为,2677,23
多威,12725,40
多威跑鞋,1345,75
多喜爱,2676,23
多星,1344,55
朵以,2675,57
鄂尔多斯,1343,55
俄汉通,2674,55
峨眉峨蕊,1342,55
娥佩兰,2673,58
鳄鱼,12722,41
鳄鱼笔,12723,40
鳄鱼恤,12720,40
恩贝儿,12721,40
恩加图,1363,30
恩力格,5565,76
恩威,16224,64
恩希爱,1357,75
耳机,1356,75
二极管,1355,76
耳康,1354,76
二郎,12704,40
耳麦,12705,40
尔朴树,12702,41
耳塞,12703,40
儿童家具,12708,37
法贝,12709,40
法贝卫浴,12706,40
法丹尼,12707,38
法恩莎,12700,40
法尔曼,12701,40
发歌,1382,21
法赫姆,1377,23
发蜡,1395,30
法拉帝,15249,63
法兰斯堡,12054,40
珐琅诗顿,14846,65
法力藤,15883,63
法缦利,13377,49
发泥,12791,40
法诺,12792,40
法诺雅,10130,59
法派,11461,40
法狮龙,11460,40
法土特,12790,37
法文箱子,22110,52
发现生活,22111,43
法雅诗蒂,22112,43
帆布鞋,22113,43
凡迪,22114,40
凡迪笔,22115,37
梵帝尼,22116,40
梵帝欧,22117,37
梵歌纳,11209,41
凡客诚品,10139,55
凡客居,10166,58
梵克雅宝,10132,55
范奈沙,11463,40
番茄花园,12795,55
繁荣,10131,55
饭扫光,11462,41
饭山,12796,55
凡士林,10134,55
范斯莱尔,11465,40
范思哲,12793,37
泛泰,10133,60
方便面,11464,40
方博,12794,40
芳草,10136,55
芳草集,11467,40
芳草牙膏,12799,55
芳草牙刷,10135,55
方成,11466,40
方大,11469,37
防盗窗,12797,55
防盗门,10137,55
防辐射服,11468,40
仿古砖,12798,55
方广,22129,40
芳华,11470,40
方回春堂,10141,55
芳珂,11472,37
芳奈儿,11471,40
芳柔,22121,40
芳柔睡衣,22122,37
防晒露,22123,40
防晒霜,22124,40
方太,22125,37
防脱发,22126,40
芳香剂,22127,37
芳香志,22128,40
方亚,22120,40
方圆,10143,55
方圆牌,11474,40
方正,11473,40
纺织品,10145,60
菲比,11476,40
菲比湿巾,10144,58
飞彩,11475,40
飞达,10147,59
飞雕,10146,60
飞碟,10149,60
飞度,10148,55
飞度汽车,11479,40
飞歌,12770,38
飞鸽,1748,56
飞鹤,10118,40
菲克,11449,37
飞科,10117,40
菲拉格摹,11448,40
飞垒,12779,55
飞力达,10119,40
飞利鸿,10110,37
菲丽洁,11441,40
菲力克斯,12773,38
飞利浦,11440,37
费列罗,12774,40
菲林格尔,10112,40
菲灵,11443,37
飞龙,12771,38
飞轮,10111,40
飞马仕,11442,40
飞毛腿,12772,38
菲妮诗,10114,40
飞人,11445,37
菲仕乐,12777,55
飞特,10113,40
飞天,11444,40
飞天龙,12778,55
飞天羊奶,10116,40
飞鸵,11447,40
菲星,12775,40
费雪牌,10115,40
飞亚达,11446,40
菲亚特,12776,40
飞雁,22107,37
飞洋,22108,40
菲仪,22109,58
费依,12780,40
飞逸,12781,40
飞鹰,11450,40
飞羽,22100,42
飞鱼星,22101,42
飞乐,22102,42
飞跃,22104,55
飞云,22105,38
粉饼,22106,38
奋达,10129,59
芬达,10128,59
芬达吉他,11459,37
粉底,10121,37
芬迪,11452,40
芬狄诗,12784,37
粉底液,10120,40
芬芳,11451,37
汾江,12785,37
纷丽,10123,40
芬利,11454,40
芬腾,12782,41
芬怡,10122,40
锋宝,11453,37
枫泊居易,12783,40
丰采,10125,37
风车车,11456,40
丰成,12788,37
锋范,10124,40
风帆,11115,40
丰滑,11455,37
蜂花,12789,37
凤凰,10127,40
烽火,11458,38
风来客,12786,40
丰乐,10126,40
冯了性,11457,40
丰利,12787,40
峰力,15251,63
凤铝,11427,40
丰茂,12759,40
丰美莱,11426,40
蜂蜜,11429,40
丰农,12757,40
凤牌,11428,41
丰沛,12758,37
缝纫机,12751,40
丰日,12752,37
丰山,11421,46
凤山牌,12750,40
风神,11423,43
丰收,12755,40
风水阁,11422,69
丰添,12756,40
丰田,11425,43
风王,12753,40
蜂王浆,11424,43
丰喜,12754,37
风行,10107,37
凤阳,11438,40
凤阳沙发,10106,40
枫叶,10109,40
丰盈,12768,40
风影,10108,39
风云,11439,40
风筝,12769,40
风筝面粉,11430,40
蜂之语,12762,39
佛慈,12763,40
佛莱格默,10101,38
佛罗伦,11432,37
佛山,12760,40
佛山灯具,10100,38
福爱家,11431,40
富安娜,12761,40
妇保宁,10103,37
富达,11434,55
福达,12766,40
富达果脯,10102,38
富丹,11433,55
福到家,12767,38
富得宝,10105,40
福得利,11436,55
复读机,12764,37
富恩堂,10104,40
芙儿宝贝,11435,55
福尔波,12765,38
富尔凯,11405,40
芙儿优,12737,37
复方熊胆,11404,40
复古,12738,38
富光,11407,40
富贵花,12735,37
福海,11406,37
福海茶饼,12736,40
福合埕,11409,40
复合地板,11408,37
福辉,12739,37
福辉珠宝,12730,75
福辉钻石,11401,40
富甲,11400,38
福胶,12734,40
富康,11403,40
富康汽车,11402,58
妇科千金,12732,75
福克斯,12748,37
福来恩,12749,37
福莱尔,11418,43
福来禄来,12746,40
福莱姆,11417,37
芙莱莎,12747,40
福莱特,11419,43
富莱欣,12740,40
弗兰卡,12741,40
弗劳思,11410,40
弗雷贝诗,11412,40
弗雷贝斯,12744,37
弗雷派斯,11411,40
浮力森林,12745,40
富力鲜,11414,37
福临门,12742,40
福林堂,11413,40
赋隆,12743,40
福伦达,10091,37
福络,10093,40
富罗迷,10092,40
福罗诗,10095,40
馥绿德雅,3980,59
福满多,10094,37
福美来,10097,38
富能,10096,40
富能灯饰,22077,30
富尼登,22070,40
富妮来,22071,40
福人,22072,40
孚日,22073,37
浮日,22074,40
福日,22075,40
芙蓉王,10099,38
腐乳,10098,38
福瑞,22088,83
福瑞喜,22089,83
福氵心,22082,77
浮生若梦,22084,77
福生堂,22085,83
富士,22086,83
富士宝,22087,83
富士灯饰,5931,67
富士迪,10071,37
富士电梯,10070,40
福施福,10073,40
富士胶卷,10072,40
富士康,10075,40
富士通,10074,40
富士相机,22055,59
福寿,22056,40
福斯,22057,40
福斯电料,22058,40
福特,22059,38
孚特拉,22050,40
福田,22051,40
福田货车,22052,55
福田欧豹,22053,55
福田汽车,22054,58
富通,10077,37
斧头,10076,40
福娃,10079,37
福娃雪饼,10078,40
福维克,10080,40
服务器,10082,40
福喜儿,10081,37
福湘,1629,60
富祥鑫华,10084,37
复写纸,10083,40
福馨,10086,40
福馨杯子,10085,40
妇炎洁,907,78
福耀,22066,40
福耀玻璃,22067,40
福耀汽车,19078,40
富逸,22068,37
富亿达,22069,40
复印机,22060,37
肤阴洁,22061,40
芙优朵,15245,63
富之岛,22062,37
钙尔奇,22063,40
盖天力,22064,40
盖中盖,22065,40
干红,10088,40
感康,10087,40
橄榄油,10089,40
甘岭,11380,43
甘露,10051,40
干手器,11382,43
感叹号,10050,37
感应洁具,11381,43
甘汁园,10053,40
甘竹,10052,40
甘竹罐头,11383,63
冈本,22033,37
钢笔,22035,40
钢材,22036,37
港利通,22037,40
港陆创科,22038,40
钢木门,22039,37
钢琴,22030,40
冈仁波齐,22031,40
高佰,22032,37
高邦,10055,40
高宝,11386,63
高宝耳机,10054,40
高宝墨盒,11385,72
高迪瓦,10057,40
糕点,10056,40
高顿,10059,37
高尔,10058,38
高尔夫,16802,78
高尔汽车,10060,40
高峰,10062,40
高峰功放,10061,37
高夫,10064,37
高富力,11395,43
高哥,10063,40
高航电器,11394,57
高坚,22044,40
高坚滤镜,22045,40
高洁丝,22046,37
高金,19558,40
高金香肠,22047,40
高科,22048,40
高力源,22049,40
高露洁,1775,55
高伦雅芙,22040,40
高明,22041,41
高锐,22042,40
高山,22043,37
高山蜂蜜,10066,40
高山精宝,11397,40
高胜,10065,40
高仕,11396,43
高适,10068,37
高仕笔,11399,40
高仕钢笔,10067,40
高丝,11398,40
高斯,1335,56
高斯贝尔,10069,40
高丝彩妆,22019,37
高丝唇笔,11360,43
高斯花洒,12692,41
高斯康,12693,41
高斯卫浴,10031,59
高田贤三,11362,43
高威达,10030,59
高希霸,11361,43
高翔,12691,40
高翔五金,22011,61
高新华康,22012,37
高新奇,22013,38
高雅,22014,40
高压锅,22015,37
高雅雪茄,22016,37
高仪,22017,40
高仪花洒,22018,40
歌宝婷,10033,55
歌德,11364,9
歌德耳机,12696,37
哥弟,10032,58
哥弟女装,11363,75
哥弟皮包,12697,38
格顿,10035,40
哥尔,11366,9
歌尔,12694,37
格虹,11365,9
格虹奶瓶,12695,37
格虹奶嘴,10037,40
葛莱,11368,9
格来德,10036,37
格莱美,11367,9
格莱特,10039,37
戈蓝,12698,40
戈蓝汽车,10038,40
格兰仕,11369,9
格兰特,10040,40
葛兰特,11371,9
格朗,11370,9
格朗奶嘴,10042,40
格力,11373,9
格力风扇,10041,40
格力高,11372,9
格里高里,22022,40
格丽罗娜,22023,40
隔离霜,22024,40
歌莉娅,22025,37
格林,22026,40
格林酒柜,22027,40
格林圣特,22028,40
哥伦比亚,22029,40
